# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"9","A9","2","49636.98","119894.625"
"9","A9","3","50127.008","121318.12"
"9","A9","4","50260.613","121305.69"
"9","A9","5","50156.684","121255.47"
"9","A9","6","50149.375","121147.414"
"9","A9","7","50468.367","121370.78"
"9","A9","8","50422.35","121366.73"
"9","A9","9","50531.31","121448.234"
"9","A9","10","51308.09","121481.445"
"9","A9","11","51476.51","121538.695"
"9","A9","12","51666.598","121351.555"
"9","A9","13","51576.1","121220.56"
"9","A9","14","51551.355","121203.88"
"9","A9","15","51602.8","121400.38"
"9","A9","16","51483.637","121305.35"
"9","A9","17","51331.207","121265.72"
"9","A9","18","51384.06","121293.75"
"9","A9","19","51392.824","121161.945"
"9","A9","20","51050.715","121235.62"
"9","A9","21","50999.598","121060.31"
"9","A9","22","51523.23","120920.61"
"9","A9","23","51250.92","120999.016"
"9","A9","24","51176.344","121344.75"
"9","A9","25","51515.6","121357.14"
"9","A9","26","50518.96","120892.88"
"9","A9","27","50209.305","120666.58"
"9","A9","28","50481.07","120831.914"
"9","A9","29","50506.85","120733.88"
"9","A9","30","50775.004","120747.16"
"9","A9","31","51168.965","120717.195"
"9","A9","32","51858.434","121098.06"
"9","A9","33","51466.37","121092.42"
"9","A9","34","51023.45","120767.445"
"9","A9","35","50827.566","120578.79"
"9","A9","36","50787.086","120788.44"
"9","A9","37","50644.926","120849.35"
"9","A9","38","50501.23","120632.77"
"9","A9","39","50607.105","120418.195"
"9","A9","40","51593.523","120419.18"
"10","A10","1","45339.133","100587.16"
"10","A10","2","45424.598","100926.73"
"10","A10","3","45500.977","101236.87"
"10","A10","4","45590.19","101256.45"
"10","A10","5","45417.496","101521.32"
"10","A10","6","45369.266","101628.95"
"10","A10","7","45757.836","101379.5"
"10","A10","8","46324.824","101219.305"
"10","A10","9","46395.074","101159.64"
"10","A10","10","46544.812","101169.44"
"10","A10","11","46491.688","101293.47"
"10","A10","12","46480.21","101227.875"
"10","A10","13","46368.836","101155.234"
"10","A10","14","46272.48","101132.15"
"10","A10","15","46177.863","101038.875"
"10","A10","16","46209.344","100941.81"
"10","A10","17","46282.94","100945.34"
"10","A10","18","46907.0","101032.836"
"10","A10","19","47108.07","100988.21"
"10","A10","20","46874.484","100954.555"
"10","A10","21","46179.613","100867.625"
"10","A10","22","46034.188","100818.81"
"10","A10","23","46528.98","100899.16"
"10","A10","24","46886.67","100869.68"
"10","A10","25","46698.12","100621.85"
"10","A10","26","46110.633","100528.195"
"10","A10","27","45895.0","100535.75"
"10","A10","28","45886.15","100325.77"
"10","A10","29","45755.707","100312.24"
"10","A10","30","45820.375","100583.64"
"10","A10","31","46459.203","100579.63"
"10","A10","32","46089.887","100508.76"
"10","A10","33","44890.598","100460.34"
"10","A10","34","44806.184","100327.87"
"10","A10","35","45561.934","100285.83"
"10","A10","36","45558.465","100364.86"
"10","A10","37","45467.316","100360.41"
"10","A10","38","45551.445","100290.18"
"10","A10","39","45693.44","100169.51"
"10","A10","40","46465.086","100127.01"
"11","A11","1","60530.695","121297.445"
"11","A11","2","60643.207","121343.08"
"11","A11","3","60303.46","122067.45"
"11","A11","4","60178.36","122403.34"
"11","A11","5","60559.293","122352.05"
"11","A11","6","60655.11","122327.016"
"11","A11","7","60381.668","122297.62"
"11","A11","8","60270.95","122298.23"
"11","A11","9","60889.395","122594.01"
"11","A11","10","62100.66","122564.53"
"11","A11","11","61818.47","122545.98"
"11","A11","12","60958.74","122606.31"
"11","A11","13","59645.58","122255.33"
"11","A11","14","59134.664","122016.016"
"11","A11","15","58985.855","121961.44"
"11","A11","16","58939.203","122175.664"
"11","A11","17","58878.613","122083.35"
"11","A11","18","58608.836","121523.62"
"11","A11","19","57883.066","121344.33"
"11","A11","20","57780.06","121386.01"
"11","A11","21","58098.945","121560.98"
"11","A11","22","58592.367","121763.5"
"11","A11","23","59781.62","121718.164"
"11","A11","24","59379.742","121691.664"
"11","A11","25","59061.344","121849.125"
"11","A11","26","58839.305","121610.17"
"11","A11","27","58814.08","121473.66"
"11","A11","28","59325.75","121359.84"
"11","A11","29","59720.55","121051.57"
"11","A11","30","59070.305","121050.21"
"11","A11","31","58734.484","121346.586"
"11","A11","32","58385.492","121317.266"
"11","A11","33","58028.79","121325.22"
"11","A11","34","58067.0","121607.36"
"11","A11","35","58618.13","121511.83"
"11","A11","36","58511.324","121071.44"
"11","A11","37","57983.184","121022.164"
"11","A11","38","58051.945","121232.63"
"11","A11","39","58920.547","121187.18"
"11","A11","40","59101.08","121129.08"
"12","A12","1","61416.73","129985.07"
"12","A12","2","61477.98","130033.16"
"12","A12","3","62684.723","130613.46"
"12","A12","4","63310.145","130968.91"
"12","A12","5","62499.19","130994.52"
"12","A12","6","62272.355","130991.15"
"12","A12","7","62634.52","130940.2"
"12","A12","8","62379.6","131081.78"
"12","A12","9","62335.73","131332.53"
"12","A12","10","63021.203","131372.48"
"12","A12","11","63546.97","131286.02"
"12","A12","12","63608.414","131283.66"
"12","A12","13","62663.6","131211.73"
"12","A12","14","61868.617","130736.63"
"12","A12","15","61791.47","130503.695"
"12","A12","16","62492.1","130275.47"
"12","A12","17","62924.69","130248.08"
"12","A12","18","62734.35","130488.85"
"12","A12","19","62606.41","130495.41"
"12","A12","20","62710.37","130482.77"
"12","A12","21","62332.73","130380.16"
"12","A12","22","62136.895","130167.79"
"12","A12","23","62125.703","130082.24"
"12","A12","24","61713.914","130076.36"
"12","A12","25","60818.094","130176.46"
"12","A12","26","60351.414","130278.03"
"12","A12","27","60439.066","130083.13"
"12","A12","28","61167.844","130007.05"
"12","A12","29","61734.26","130088.89"
"12","A12","30","62059.203","130323.84"
"12","A12","31","62192.61","130196.625"
"12","A12","32","62226.145","130202.06"
"12","A12","33","62486.984","130492.734"
"12","A12","34","61790.562","130322.04"
"12","A12","35","61521.824","130236.164"
"12","A12","36","61590.992","130317.04"
"12","A12","37","61757.77","130361.69"
"12","A12","38","62280.992","130398.914"
"12","A12","39","62767.816","130400.76"
"12","A12","40","62922.58","130414.32"
"13","B1","1","153203.72","119935.695"
"13","B1","2","153424.4","120057.24"
"13","B1","3","155970.62","120463.97"
"13","B1","4","157310.05","120449.055"
"13","B1","5","157270.06","120342.195"
"13","B1","6","157357.58","120443.81"
"13","B1","7","158569.33","120541.99"
"13","B1","8","158992.52","120577.47"
"13","B1","9","159324.06","120695.195"
"13","B1","10","159180.12","120585.14"
"13","B1","11","158975.47","120440.08"
"13","B1","12","158777.8","120349.516"
"13","B1","13","158807.0","120217.766"
"13","B1","14","158809.02","119905.125"
"13","B1","15","159286.48","119853.016"
"13","B1","16","158720.53","120202.695"
"13","B1","17","158411.45","119984.87"
"13","B1","18","158575.08","119811.375"
"13","B1","19","158704.14","119769.95"
"13","B1","20","159349.62","119774.33"
"13","B1","21","159228.0","119849.7"
"13","B1","22","158775.36","119290.33"
"13","B1","23","158446.52","119195.22"
"13","B1","24","158296.05","119636.42"
"13","B1","25","158534.72","119669.164"
"13","B1","26","158636.98","119670.6"
"13","B1","27","158769.62","119610.734"
"13","B1","28","158785.92","119304.65"
"13","B1","29","158393.77","119245.06"
"13","B1","30","158068.75","119572.24"
"13","B1","31","157806.92","119628.46"
"13","B1","32","157640.36","119297.26"
"13","B1","33","157785.97","119175.53"
"13","B1","34","157667.89","119276.16"
"13","B1","35","157722.03","119240.76"
"13","B1","36","157981.83","118909.484"
"13","B1","37","157881.83","118734.24"
"13","B1","38","157414.17","118524.766"
"13","B1","39","157217.25","118508.14"
"13","B1","40","157499.7","118651.86"
"14","B2","1","141533.84","113005.25"
"14","B2","2","141614.25","113033.445"
"14","B2","3","141990.58","113219.61"
"14","B2","4","142081.64","113292.984"
"14","B2","5","142307.03","113218.31"
"14","B2","6","142526.88","112864.14"
"14","B2","7","143471.08","112764.625"
"14","B2","8","143745.52","112971.39"
"14","B2","9","143771.55","113018.836"
"14","B2","10","144272.78","113266.99"
"14","B2","11","144371.4","113194.02"
"14","B2","12","144327.11","113116.65"
"14","B2","13","144279.98","113204.875"
"14","B2","14","144633.58","112920.664"
"14","B2","15","144734.25","112789.18"
"14","B2","16","144684.98","112853.91"
"14","B2","17","145163.61","112831.59"
"14","B2","18","145758.77","112947.68"
"14","B2","19","145421.48","112958.73"
"14","B2","20","145239.72","112910.36"
"14","B2","21","145516.98","113018.266"
"14","B2","22","145295.36","112958.04"
"14","B2","23","144834.14","112922.14"
"14","B2","24","144735.3","113006.89"
"14","B2","25","145354.7","113014.23"
"14","B2","26","145797.48","112777.0"
"14","B2","27","145884.81","112610.3"
"14","B2","28","146177.67","112436.4"
"14","B2","29","145794.06","112414.195"
"14","B2","30","145259.1","112690.66"
"14","B2","31","145202.9","112772.7"
"14","B2","32","145913.73","112784.625"
"14","B2","33","145801.62","112679.875"
"14","B2","34","145566.34","112586.85"
"14","B2","35","145714.22","112590.01"
"14","B2","36","146304.12","112612.93"
"14","B2","37","145927.42","112547.79"
"14","B2","38","145933.03","112404.41"
"14","B2","39","147235.25","111951.47"
"14","B2","40","148007.03","111837.805"
"15","B3","1","142405.27","109721.59"
"15","B3","2","142882.25","109953.06"
"15","B3","3","143136.2","110392.484"
"15","B3","4","143314.08","110454.0"
"15","B3","5","144319.84","110394.22"
"15","B3","6","144807.6","110541.85"
"15","B3","7","146236.92","110778.69"
"15","B3","8","146547.4","110528.07"
"15","B3","9","146480.66","110294.59"
"15","B3","10","146618.88","110213.71"
"15","B3","11","146615.89","110296.695"
"15","B3","12","146543.08","110265.3"
"15","B3","13","146354.36","110327.26"
"15","B3","14","146254.75","110446.83"
"15","B3","15","146388.19","110593.6"
"15","B3","16","147577.5","110371.37"
"15","B3","17","147613.36","110231.21"
"15","B3","18","146904.75","110191.66"
"15","B3","19","146591.25","110156.91"
"15","B3","20","146868.03","110273.055"
"15","B3","21","147583.14","110236.77"
"15","B3","22","147136.06","110222.61"
"15","B3","23","146791.48","110179.766"
"15","B3","24","146680.75","110100.91"
"15","B3","25","146718.27","110093.57"
"15","B3","26","147459.8","110326.48"
"15","B3","27","147122.77","110197.09"
"15","B3","28","146971.95","110115.51"
"15","B3","29","147550.05","110218.19"
"15","B3","30","147498.02","110161.56"
"15","B3","31","147458.28","110124.98"
"15","B3","32","147427.83","110281.84"
"15","B3","33","146174.86","110275.44"
"15","B3","34","145905.67","110205.55"
