Mouse_ID,HI,HI_Level,Year,Date,Plate,Tested_by,Machine,Measurements,Ct_mean_ABI,Ct_1_Ep,Ct_1_Ep_Real_Pred,Ct_1_Ep_Real_Check,Ct_2_Ep,Ct_2_Ep_Real_Pred,Ct_2_Ep_Real_Check,Ct_mean_Ep,Ct_Ep_Consistent,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_mean_1_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_mean_2_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI,Ct_mean_3_ABI,Ct_mean,Consistent,StDev,Transect,Latitude,Longitude,Sex,Oocyst_Predict,Oocyst_Level
AA_0408,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,36.83,TRUE,FALSE,33.34,TRUE,FALSE,35.08,35.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.08,NA,1.42,HZ_BR,52.0172,14.1442,F,207,OP < 10^3
AA_0409,0.8,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,33.91,TRUE,FALSE,32.35,TRUE,FALSE,33.13,33.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.13,NA,0.64,HZ_BR,52.0747,14.1808,F,774,OP < 10^3
AA_0410,0.64,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0747,14.1808,F,0,OP = 0
AA_0413,0.39,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0747,14.1808,F,0,OP = 0
AA_0422,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6506,14.3217,M,0,OP = 0
AA_0423,0.85,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6506,14.3217,M,0,OP = 0
AA_0424,0.88,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6867,14.2775,F,0,OP = 0
AA_0425,0.84,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6867,14.2775,F,0,OP = 0
AA_0426,0.9,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6506,14.3217,M,0,OP = 0
AA_0427,0.79,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,22.64,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.32,HZ_BR,52.6867,14.2775,M,0,OP = 0
AA_0428,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6867,14.2775,F,0,OP = 0
AA_0429,1,HI == 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6867,14.2775,M,0,OP = 0
AA_0430,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6867,14.2775,M,0,OP = 0
AA_0431,0.89,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6778,14.2769,M,0,OP = 0
AA_0432,0.04,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4936,13.6686,F,0,OP = 0
AA_0434,0.74,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,17.74,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,8.87,HZ_BR,53.2375,13.6422,M,0,OP = 0
AA_0435,0.84,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2375,13.6422,M,0,OP = 0
AA_0436,0.78,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0437,0.05,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4936,13.6686,M,0,OP = 0
AA_0438,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2108,13.6506,M,0,OP = 0
AA_0439,0.68,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.1736,14.0756,M,0,OP = 0
AA_0440,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0441,0.87,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,39.24,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.62,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0442,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0439,14.2697,M,0,OP = 0
AA_0443,0.84,HI < 1,2017,18.06.21,7,YVT-Tes,Eppendorf + new ABI,2,0,8.48,FALSE,FALSE,37.64,TRUE,TRUE,23.06,23.06,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,15.95,HZ_BR,52.0875,14.2606,M,0,OP = 0
AA_0444,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0439,14.2697,F,0,OP = 0
AA_0445,0.91,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,31.89,TRUE,FALSE,31.12,TRUE,FALSE,31.51,31.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.51,NA,0.31,HZ_BR,52.0753,14.2272,F,2319,OP < 10^4
AA_0446,0.84,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6867,14.2775,M,0,OP = 0
AA_0448,0.13,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4936,13.6686,F,0,OP = 0
AA_0449,0.95,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2108,13.6506,M,0,OP = 0
AA_0450,0.96,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,6.78,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.39,HZ_BR,53.2108,13.6506,F,0,OP = 0
AA_0451,0.96,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2108,13.6506,F,0,OP = 0
AA_0452,0.96,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2108,13.6506,F,0,OP = 0
AA_0453,0.94,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0875,14.2606,M,0,OP = 0
AA_0454,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,22.44,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.22,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0455,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0456,1,HI == 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.2108,13.6506,M,0,OP = 0
AA_0457,0.7,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0439,14.2697,F,0,OP = 0
AA_0458,0.83,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,33.97,TRUE,FALSE,30.6,TRUE,FALSE,32.28,32.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.28,NA,1.38,HZ_BR,52.0439,14.2697,F,1377,OP < 10^4
AA_0459,0.7,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0460,0.21,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4936,13.6686,F,0,OP = 0
AA_0461,0.19,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4936,13.6686,M,0,OP = 0
AA_0462,0.15,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.4936,13.6686,F,0,OP = 0
AA_0463,0.89,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.0875,14.2606,F,0,OP = 0
AA_0465,0.15,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9936,13.3047,M,0,OP = 0
AA_0466,0,HI == 0,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9936,13.3047,F,0,OP = 0
AA_0467,0,HI == 0,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9936,13.3047,F,0,OP = 0
AA_0468,0.27,HI < 0.5,2017,2017,0,YVT,Eppendorf,1,NA,22.98,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.49,HZ_BR,52.4936,13.6703,F,0,OP = 0
AA_0469,0.7,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9447,13.925,F,0,OP = 0
AA_0470,0.7,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9447,13.925,F,0,OP = 0
AA_0471,0.16,HI < 0.25,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,51.9594,13.6708,M,0,OP = 0
AA_0489,0.91,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.8444,11.4811,F,0,OP = 0
AA_0490,0.68,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.8444,11.4811,M,0,OP = 0
AA_0491,0.68,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.8444,11.4811,M,0,OP = 0
AA_0498,0.94,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,30.2,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.1,HZ_MV,53.9403,11.6072,M,0,OP = 0
AA_0499,0.88,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,28.79,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.4,HZ_MV,53.9403,11.6072,M,0,OP = 0
AA_0502,0.94,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.9403,11.6072,M,0,OP = 0
AA_0506,0.84,HI < 1,2017,2017,0,YVT,Eppendorf,1,NA,35.37,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.69,HZ_MV,53.5678,12.5903,F,0,OP = 0
AA_0511,0.74,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.5189,12.4464,M,0,OP = 0
AA_0512,0.7,HI < 0.75,2017,2017,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.5189,12.4464,F,0,OP = 0
AA_0513,0.96,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.5189,12.4464,F,0,OP = 0
AA_0514,0.89,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.5189,12.4464,M,0,OP = 0
AA_0515,0.96,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_MV,53.5189,12.4464,F,0,OP = 0
AA_0517,0.74,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_SX,51.7761,13.9575,M,0,OP = 0
AA_0518,0.67,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_SX,51.7336,13.9128,M,0,OP = 0
AA_0519,0.32,HI < 0.5,2018,2018,0,YVT,Eppendorf,1,NA,34.06,TRUE,FALSE,33.24,TRUE,FALSE,33.65,33.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.65,NA,0.33,HZ_SX,51.6767,13.6794,M,544,OP < 10^3
AA_0520,0.45,HI < 0.5,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_SX,51.6767,13.6794,F,0,OP = 0
AA_0521,0.39,HI < 0.5,2018,2018,0,YVT,Eppendorf,1,NA,29.61,TRUE,TRUE,27.73,TRUE,TRUE,28.67,28.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.67,NA,0.77,HZ_SX,51.6767,13.6794,F,15872,OP < 10^5
AA_0522,0.23,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_SX,51.6767,13.6794,F,0,OP = 0
AA_0523,0.42,HI < 0.5,2018,18.06.21,7,YVT-Tes,Eppendorf + new ABI,2,24.47015818,26.85,TRUE,TRUE,25.53,TRUE,TRUE,26.19,26.19,24.57472806,24.64274899,24.19299749,24.47015818,NA,NA,NA,NA,NA,NA,NA,NA,25.15809491,TRUE,0.97,HZ_SX,51.6767,13.6794,M,272830,OP < 10^6
AA_0524,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9147,13.9619,F,0,OP = 0
AA_0525,0.58,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9147,13.9619,M,0,OP = 0
AA_0526,0.79,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.915,13.9625,M,0,OP = 0
AA_0527,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9094,13.9933,M,0,OP = 0
AA_0528,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0322,13.2567,F,0,OP = 0
AA_0529,0.05,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0322,13.2567,M,0,OP = 0
AA_0530,0.4,HI < 0.5,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0219,13.175,M,0,OP = 0
AA_0531,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0219,13.175,F,0,OP = 0
AA_0532,0.1,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0219,13.175,M,0,OP = 0
AA_0533,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9574,13.2829,F,0,OP = 0
AA_0534,0.1,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,31.71,TRUE,FALSE,32.17,TRUE,FALSE,31.94,31.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.94,NA,0.19,HZ_BR,52.9574,13.2829,M,1733,OP < 10^4
AA_0535,0.15,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,38.85,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.43,HZ_BR,52.9574,13.2829,M,0,OP = 0
AA_0536,0.1,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,19.21,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.61,HZ_BR,52.9574,13.2829,M,0,OP = 0
AA_0537,0.05,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,32.4,TRUE,FALSE,32.63,TRUE,FALSE,32.52,32.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.52,NA,0.09,HZ_BR,52.7947,12.7797,M,1170,OP < 10^4
AA_0538,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7947,12.7797,F,0,OP = 0
AA_0539,0.11,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7947,12.7797,M,0,OP = 0
AA_0540,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7722,12.7219,F,0,OP = 0
AA_0541,0.15,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7536,12.3728,M,0,OP = 0
AA_0542,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.8328,14.0908,M,0,OP = 0
AA_0543,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7536,12.3728,F,0,OP = 0
AA_0544,0.89,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.3975,14.0678,M,0,OP = 0
AA_0545,0.85,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,33.85,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.93,HZ_BR,52.3975,14.0678,M,0,OP = 0
AA_0546,0.1,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,30.7,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15.35,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0547,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7625,12.7589,F,0,OP = 0
AA_0548,0.09,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,34.25,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.13,HZ_BR,52.7625,12.7589,F,0,OP = 0
AA_0549,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,F,0,OP = 0
