# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"79","G7","4","137834.67","24791.293","115106.94"
"80","G8","4","149970.34","26483.686","122520.63"
"81","G9","4","101238.47","17977.758","89311.89"
"82","G10","4","96188.22","17544.438","80863.73"
"83","G11","4","118074.95","21485.22","94193.72"
"84","G12","4","125291.13","22549.512","101744.055"
"85","H1","4","178198.8","35316.27","150585.17"
"86","H2","4","157279.66","30780.328","140357.94"
"87","H3","4","149567.27","28846.816","136216.62"
"88","H4","4","132064.4","25135.598","117376.69"
"89","H5","4","132393.19","24854.412","120614.5"
"90","H6","4","136752.56","24395.344","121038.39"
"91","H7","4","121883.39","21864.125","105720.15"
"92","H8","4","124229.016","21927.639","112419.27"
"93","H9","4","88735.76","16196.532","82357.87"
"94","H10","4","88442.36","15671.559","80896.016"
"95","H11","4","98626.04","18771.316","87182.39"
"96","H12","4","109446.07","16764.19","87136.43"
"1","A1","5","164046.77","30606.955","135254.36"
"2","A2","5","161905.64","30092.883","142070.88"
"3","A3","5","147286.16","28499.854","135256.4"
"4","A4","5","139848.58","25304.363","117212.13"
"5","A5","5","135162.0","26705.176","131211.89"
"6","A6","5","129222.97","24909.822","128146.67"
"7","A7","5","135062.64","23822.723","117483.3"
"8","A8","5","148159.39","26051.441","124443.5"
"9","A9","5","127440.336","23910.514","112460.3"
"10","A10","5","119488.164","21827.297","101240.48"
"11","A11","5","145905.2","27052.215","120280.23"
"12","A12","5","160469.86","30803.514","131202.33"
"13","B1","5","164664.27","32038.072","145134.38"
"14","B2","5","157321.84","29546.152","135427.92"
"15","B3","5","153136.4","27943.346","132754.47"
"16","B4","5","150135.08","26499.139","128688.914"
"17","B5","5","158506.36","27835.943","138826.08"
"18","B6","5","150106.53","27023.201","131882.39"
"19","B7","5","164696.88","27977.613","129996.45"
"20","B8","5","164127.8","27268.287","131213.4"
"21","B9","5","160518.34","27124.203","127803.02"
"22","B10","5","113272.555","20074.488","93613.26"
"23","B11","5","128600.35","19731.738","89553.11"
"24","B12","5","103946.97","21161.746","97116.836"
"25","C1","5","163212.36","29663.354","141768.94"
"26","C2","5","160442.6","30361.674","139359.11"
"27","C3","5","148498.8","27277.123","131118.75"
"28","C4","5","158637.17","27675.62","135344.12"
"29","C5","5","150598.61","25728.713","128986.67"
"30","C6","5","160540.38","28119.885","141935.7"
"31","C7","5","181551.52","30640.193","144034.36"
"32","C8","5","162473.66","26758.945","129605.48"
"33","C9","5","160342.62","28186.752","131076.16"
"34","C10","5","118267.61","21885.408","103801.06"
"35","C11","5","92909.31","16701.281","78225.625"
"36","C12","5","94329.42","18730.408","83025.75"
"37","D1","5","156560.67","30430.291","138709.19"
"38","D2","5","155427.44","29636.0","138398.4"
"39","D3","5","152496.72","28016.135","136660.48"
"40","D4","5","170971.89","29309.74","142218.44"
"41","D5","5","167763.67","29344.785","143779.66"
"42","D6","5","123767.28","21207.389","107140.29"
"43","D7","5","176060.2","29759.576","138342.22"
"44","D8","5","170520.84","27715.828","135284.56"
"45","D9","5","146820.7","24217.777","119593.914"
"46","D10","5","114842.17","19856.473","94979.65"
"47","D11","5","101846.58","18081.312","85800.16"
"48","D12","5","93156.45","17822.342","81273.31"
"49","E1","5","167932.33","31234.219","143721.84"
"50","E2","5","161022.17","29955.225","138565.78"
"51","E3","5","111756.33","21551.29","105701.94"
"52","E4","5","149753.66","26505.479","128267.234"
"53","E5","5","160621.7","28126.467","137987.58"
"54","E6","5","142038.27","25048.945","122688.055"
"55","E7","5","177240.02","30107.46","144640.75"
"56","E8","5","151030.56","25138.262","120904.85"
"57","E9","5","154981.72","26287.156","125274.59"
"58","E10","5","118884.7","21751.732","98422.28"
"59","E11","5","112289.54","20534.287","97477.95"
"60","E12","5","96378.9","19134.674","87155.0"
"61","F1","5","167140.9","32329.549","143954.17"
"62","F2","5","161397.62","30250.238","140337.95"
"63","F3","5","141435.2","24509.105","120212.586"
"64","F4","5","142028.8","24789.102","122005.9"
"65","F5","5","151741.31","27252.02","132478.36"
"66","F6","5","145740.38","25282.672","123146.17"
"67","F7","5","167977.56","29060.037","136446.1"
"68","F8","5","116434.234","20015.176","98782.4"
"69","F9","5","129557.914","21700.396","108171.65"
"70","F10","5","91780.32","15983.037","78016.27"
"71","F11","5","118684.9","20855.518","97036.61"
"72","F12","5","125184.375","23000.414","100630.35"
"73","G1","5","171044.8","31708.697","147118.02"
"74","G2","5","160312.0","30199.916","141464.86"
"75","G3","5","178226.47","33432.227","155771.97"
"76","G4","5","147228.34","26386.098","124136.98"
"77","G5","5","140806.47","24889.598","122873.04"
"78","G6","5","156241.89","27658.152","136501.12"
"79","G7","5","138145.9","23884.756","115452.07"
"80","G8","5","150474.36","26523.342","122826.94"
"81","G9","5","100988.625","17974.002","89564.17"
"82","G10","5","96387.625","17523.295","80935.12"
"83","G11","5","118545.13","21001.738","94199.85"
"84","G12","5","127198.45","22748.451","102105.62"
"85","H1","5","178196.2","35310.23","151015.27"
"86","H2","5","158032.47","31121.879","140856.4"
"87","H3","5","151736.7","28722.297","137098.69"
"88","H4","5","132267.4","24988.355","117896.07"
"89","H5","5","132320.14","25280.896","121371.195"
"90","H6","5","137052.1","24979.248","120640.75"
"91","H7","5","123278.164","21955.662","106765.0"
"92","H8","5","125266.77","22528.023","112712.25"
"93","H9","5","89349.21","16509.523","82147.94"
"94","H10","5","88364.47","16324.544","81532.59"
"95","H11","5","100083.375","18782.11","87507.555"
"96","H12","5","109497.49","17090.428","87534.12"
"1","A1","6","164872.69","29866.78","135579.69"
"2","A2","6","161823.84","29815.197","142419.23"
"3","A3","6","147577.78","28604.773","136009.7"
"4","A4","6","141095.4","25035.549","117192.04"
"5","A5","6","135858.58","26868.625","131528.12"
"6","A6","6","133944.81","26479.773","131912.0"
"7","A7","6","134898.39","23787.082","117391.73"
"8","A8","6","149159.28","26142.594","124538.21"
"9","A9","6","128420.305","23731.412","112627.17"
"10","A10","6","119327.12","22273.56","101399.41"
"11","A11","6","148515.92","26692.22","120492.25"
"12","A12","6","160265.14","30713.295","131281.12"
"13","B1","6","165836.34","31468.816","144961.16"
"14","B2","6","157922.5","29349.867","135465.53"
"15","B3","6","152377.67","27559.098","132860.31"
"16","B4","6","149453.75","26906.283","128728.516"
"17","B5","6","159709.1","28045.24","138997.16"
"18","B6","6","150838.97","26721.334","132197.12"
"19","B7","6","165839.12","27711.809","130361.78"
"20","B8","6","163792.9","27216.418","131179.5"
"21","B9","6","161083.94","26730.502","127577.734"
"22","B10","6","113651.9","20154.213","93515.58"
"23","B11","6","129285.266","20204.281","89575.695"
"24","B12","6","104905.91","21961.342","97829.69"
"25","C1","6","162990.17","29426.824","141978.47"
