# File Name: Plate_4.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-05-27 12:05:36 PM UTC
# Run End Date/Time: 2021-05-27 01:06:15 PM UTC
# Run Duration: 60 minutes 39 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-05-27 12:45:44 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-05-27 02:47:56 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"63","F3","3x10_1 tyz","30.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","36.808923038286075","0.0","1.325242975431157","","","true","0.2087154269128504","true","3","39","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"64","F4","AA_0801","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"65","F5","AA_0801","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"66","F6","AA_0801","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"67","F7","AA_0684","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"68","F8","AA_0684","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"69","F9","AA_0684","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"70","F10","AA_0737 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.259060556997085","34.259060556997085","0.8599144957046987","","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"71","F11","AA_0737 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","34.259060556997085","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"72","F12","AA_0737 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","34.259060556997085","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"73","G1","8 tyz","8.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2087154269128504","true","3","39","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"74","G2","8 tyz","8.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2087154269128504","true","3","39","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"75","G3","8 tyz","8.0","Standard Curve","FAM","STANDARD","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2087154269128504","true","3","39","","","","","42.4127","0.9912020213171033","-3.3446","99.06216273439354","0.49818388606982955","0.08135981124153108","false"
"76","G4","AA_0756","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"77","G5","AA_0756","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"78","G6","AA_0756","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"79","G7","AA_0688","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"80","G8","AA_0688","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"81","G9","AA_0688","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"82","G10","AA_0749 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.16457727215119","33.68143715732452","0.8900826251902786","1.203598468311687","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"83","G11","AA_0749 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","32.31133664174608","33.68143715732452","0.9253191164275065","1.203598468311687","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"84","G12","AA_0749 R","","Unknown","FAM","UNKNOWN","FAM","None","Amp","34.56839755807627","33.68143715732452","0.7629598251949083","1.203598468311687","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"85","H1","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"86","H2","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"87","H3","NTC","","NTC","FAM","NTC","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.2","true","3","39","","","","","","","","","","","false"
"88","H4","AA_0710","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"89","H5","AA_0710","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"90","H6","AA_0710","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"91","H7","AA_0755 II","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"92","H8","AA_0755 II","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"93","H9","AA_0755 II","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"94","H10","AA_0767 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"95","H11","AA_0767 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
"96","H12","AA_0767 R","","Unknown","FAM","UNKNOWN","FAM","None","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","39","","","","","","","","","","","false"
