Mouse_ID,qPCR_Date,Tested_by,Machine,Measurements,Ct_1_Ep,Ct_2_Ep,Ct_3_Ep,Ct_4_Ep,Ct_5_Ep,Ct_6_Ep,Flag_Ct_1_Ep,Flag_Ct_2_Ep,Flag_Ct_3_Ep,Flag_Ct_4_Ep,Flag_Ct_5_Ep,Flag_Ct_6_Ep,Consistent_Ct_Ep,Corrected_Ct_Ep,Ct_mean_Ep,Ct_mean_ABI,Ct_mean,Ct_mean_1_ABI,Ct_mean_2_ABI,Ct_mean_3_ABI,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI
AA_0394,6/11/2019,YVT,Eppendorf,1,32,32.64,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.32,32.32,32.32,NA,32.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0371,6/11/2019,YVT,Eppendorf,1,33.18,31.57,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.37,32.37,32.37,NA,32.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0589,11/15/2018,YVT,Eppendorf,1,32.26,32.55,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.4,32.4,32.4,NA,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0401,6/11/2019,YVT,Eppendorf,1,31.55,33.43,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.49,32.49,32.49,NA,32.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0537,11/12/2018,YVT,Eppendorf,1,32.4,32.63,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,32.52,32.52,32.52,NA,32.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0099,4/18/2019,YVT,Eppendorf,1,33.56,31.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.58,32.58,32.58,NA,32.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0374,6/11/2019,YVT,Eppendorf,1,32.48,33.02,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.75,32.75,32.75,NA,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0376,6/11/2019,YVT,Eppendorf,1,33.34,32.16,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.75,32.75,32.75,NA,32.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0266,2017,YVT,Eppendorf,1,32.85,32.77,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.81,32.81,32.81,NA,32.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0360,6/11/2019,YVT,Eppendorf,1,33.07,32.92,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,32.99,32.99,32.99,NA,32.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0407,6/11/2019,YVT,Eppendorf,1,33.05,32.95,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33,33,33,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0372,6/11/2019,YVT,Eppendorf,1,33.7,32.45,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.07,33.07,33.07,NA,33.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0409,6/11/2019,YVT,Eppendorf,1,33.91,32.35,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.13,33.13,33.13,NA,33.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0118,4/18/2019,YVT,Eppendorf,1,33.71,32.66,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.18,33.18,33.18,NA,33.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0345,2017,YVT,Eppendorf,1,34.37,32.61,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.49,33.49,33.49,NA,33.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0519,6/14/2019,YVT,Eppendorf,1,34.06,33.24,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.65,33.65,33.65,NA,33.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0545,11/12/2018,YVT,Eppendorf,1,33.85,33.5,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.675,33.675,33.675,NA,33.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0285,2017,YVT,Eppendorf,1,32.33,35.16,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,33.74,33.74,33.74,NA,33.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0679,2018,YVT,Eppendorf,1,33.99,33.82,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,33.91,33.91,33.91,NA,33.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0557,11/12/2018,YVT,Eppendorf,1,33.83,34.25,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.04,34.04,34.04,NA,34.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0053,2016,YVT,Eppendorf,1,35.17,33.16,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.16,34.16,34.16,NA,34.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0580,11/15/2018,YVT,Eppendorf,1,34.38,34.05,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.21,34.21,34.21,NA,34.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0553,11/12/2018,YVT,Eppendorf,1,34.06,34.88,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.47,34.47,34.47,NA,34.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0272,2017,YVT,Eppendorf,1,35.87,33.29,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.58,34.58,34.58,NA,34.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0585,11/15/2018,YVT,Eppendorf,1,34.62,34.59,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.6,34.6,34.6,NA,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0393,6/11/2019,YVT,Eppendorf,1,34.97,34.87,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,34.92,34.92,34.92,NA,34.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0408,6/11/2019,YVT,Eppendorf,1,36.83,33.34,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,35.08,35.08,35.08,NA,35.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0348,2017,YVT,Eppendorf,1,36.6,33.73,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,35.16,35.16,35.16,NA,35.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0388,6/11/2019,YVT,Eppendorf,1,35.55,35.89,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,35.72,35.72,35.72,NA,35.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0368,6/11/2019,YVT,Eppendorf,1,35.6,35.86,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,35.73,35.73,35.73,NA,35.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0317,5/9/2019,YVT,Eppendorf,1,36.79,34.76,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,35.78,35.78,35.78,NA,35.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0284,2017,YVT,Eppendorf,1,34.9,37.11,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,36.01,36.01,36.01,NA,36.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0308,5/9/2019,YVT,Eppendorf,1,36.37,35.94,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,36.15,36.15,36.15,NA,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0403,6/11/2019,YVT,Eppendorf,1,38.29,34.01,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,36.15,36.15,36.15,NA,36.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0312,5/9/2019,YVT,Eppendorf,1,36.68,0,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,36.68,36.68,36.68,NA,36.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0327,5/9/2019,YVT,Eppendorf,1,36.63,36.73,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,36.68,36.68,36.68,NA,36.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0313,5/9/2019,YVT,Eppendorf,1,36.92,38.31,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,37.62,37.62,37.62,NA,37.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0203,4/16/2019,YVT,Eppendorf + Eppendorf,2,36.98,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0290,5/9/2019,YVT,Eppendorf + Eppendorf,2,0,0,38.86,0,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0536,11/21/2018,YVT,Eppendorf + Eppendorf,2,19.21,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0548,11/21/2018,YVT,Eppendorf + Eppendorf,2,34.25,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0566,11/28/2018,YVT,Eppendorf + Eppendorf,2,36.85,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0569,11/28/2018,YVT,Eppendorf + Eppendorf,2,39.43,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0614,11/28/2018,YVT,Eppendorf + Eppendorf,2,19.14,0,8.44,0,NA,NA,TRUE,FALSE,TRUE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0617,11/28/2018,YVT,Eppendorf + Eppendorf,2,37.09,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0618,11/28/2018,YVT,Eppendorf + Eppendorf,2,5.08,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0624,11/29/2018,YVT,Eppendorf + Eppendorf,2,32.94,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0625,11/29/2018,YVT,Eppendorf + Eppendorf,2,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0634,11/28/2018,YVT,Eppendorf + Eppendorf,2,39.04,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0638,11/28/2018,YVT,Eppendorf + Eppendorf,2,37.25,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0650,11/28/2018,YVT,Eppendorf + Eppendorf,2,36.56,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0656,11/28/2018,YVT,Eppendorf + Eppendorf,2,7.41,0,0,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0675,11/28/2018,YVT,Eppendorf + Eppendorf,2,9.02,0,9.1,0,NA,NA,TRUE,FALSE,TRUE,FALSE,NA,NA,9.06,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0578,11/15/2018,YVT,Eppendorf + Eppendorf,2,29.2,29.3,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,29.25,29.25,29.25,NA,29.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0291,5/9/2019,YVT,Eppendorf + Eppendorf,2,31.28,30.75,38.37,0,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,31.01,31.01,31.01,NA,31.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0579,11/29/2018,YVT,Eppendorf + Eppendorf,2,35.47,0,36.75,0,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,36.11,36.11,36.11,NA,36.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0601,11/28/2018,YVT,Eppendorf + Eppendorf,2,32.57,34.23,33.02,32.66,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,33.12,33.12,33.12,NA,33.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0644,11/29/2018,YVT,Eppendorf + Eppendorf + Eppendorf,3,35.61,0,38.31,0,35.67,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,36.53,36.53,36.53,NA,36.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0660,11/29/2018,YVT,Eppendorf + Eppendorf + Eppendorf,3,37.79,34.9,36.91,0,38.64,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,37.06,37.06,37.06,NA,37.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0570,6/18/2021,YVT-YVT-Tes,Eppendorf + Eppendorf + Quantstudio1,3,36.39,16.76,0,0,NA,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,26.575,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0108,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,9.25,36.88,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0443,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.48,37.64,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0176,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,7.39,6.62,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,7.005,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0181,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,4.96,10.08,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,7.52,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0109,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.45,7.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,8.175,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0059,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.33,8.36,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,8.345,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0077,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.36,8.99,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,8.675,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0048,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,11.32,8.71,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,10.015,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0185,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,15.97,6.29,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,11.13,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0159,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,21.52,6.04,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,13.78,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0075,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,32.44,6.94,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,19.69,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0063,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,9.39,32.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,20.945,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0110,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,37.41,7.05,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,22.23,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0114,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,35.31,10.11,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,22.71,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0123,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.7,39.65,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,24.18,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0179,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,10.5,39.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,25.2,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0112,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,17.36,38.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,27.73,0,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0174,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,7.17,12.41,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,9.79,0,0,34.87195151,17.43597576,34.87195151,NA,NA,33.23655452,35.69393396,35.68536605,NA,NA,NA,NA,NA,NA
AA_0523,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,26.85,25.53,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,26.19,25.16,26.19,24.47,25.33,24.47,NA,NA,24.57472806,24.64274899,24.19299749,NA,NA,NA,NA,NA,NA
AA_0144,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,28.4,26.12,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,27.26,26.80,27.26,26.50,26.88,26.50,NA,NA,26.95208184,26.51669987,26.02973624,NA,NA,NA,NA,NA,NA
AA_0325,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,7.48,37.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,22.69,31.85,22.69,31.85,27.27,31.85,NA,NA,31.94857343,32.0054484,31.59919183,NA,NA,NA,NA,NA,NA
AA_0106,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,33.23,18.34,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,33.23,31.95,25.785,31.31,28.54729681,31.31,NA,NA,31.00914358,31.77852371,31.14111353,NA,NA,NA,NA,NA,NA
AA_0111,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.42,35.76,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,35.76,36.63559975,22.09,37.5111995,29.80059975,37.5111995,NA,NA,0,0,37.5111995,NA,NA,NA,NA,NA,NA
AA_0120,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,11.02,38.91,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,38.91,36.25322791,24.965,35.36763722,30.16631861,35.36763722,NA,NA,36.03231845,35.04052388,35.03006933,NA,NA,NA,NA,NA,NA
AA_0283,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,27.1,28.53,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,27.815,27.82,27.82,34.86,31.34,34.86,NA,NA,34.47885503,34.48716609,35.61762329,NA,NA,NA,NA,NA,NA
AA_0172,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,8.12,39.36,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,39.36,39.36,39.36,35.22413764,37.29206882,35.22413764,NA,NA,35.54565305,34.90262224,0,NA,NA,NA,NA,NA,NA
AA_0173,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,7.61,36.76,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,36.76,36.76,36.76,38.17545677,37.46772839,38.17545677,NA,NA,38.17545677,0,0,NA,NA,NA,NA,NA,NA
AA_0351,6/18/2021,YVT-Tes,Eppendorf + Quantstudio1,2,9.04,39.14,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,39.08415505,39.08415505,39.08415505,39.02831009,39.05623257,39.02831009,NA,NA,0,0,39.02831009,NA,NA,NA,NA,NA,NA
AA_0047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
