"","Mouse_ID","qPCR_Date","Tested_by","Machine","Measurements","Ct_mean_Ep","Ct_mean_ABI","Ct_mean","Oocyst_Predict","Crypto_Positive","ILWE_DNA_Content_ng.microliter","ILWE_used_up","Sex","Longitude","Latitude","Year","HI","mus_caught","Crypto_mus_caught","Infection_Rate","Address","Top_Location"
"585","AA_0784","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"666.1",FALSE,"M",13.6069,53.1928,2019,0.7647058824,2,0,0,NA,FALSE
"586","AA_0786","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"331.1",FALSE,"F",13.6069,53.1928,2019,0.7826086957,2,0,0,NA,FALSE
"587","AA_0788","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"951.7",TRUE,"M",13.59694444,53.22861111,2019,0.7647058824,3,0,0,NA,FALSE
"588","AA_0789","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"186.7",FALSE,"F",13.6478,53.1869,2019,0.8695652174,1,0,0,NA,FALSE
"589","AA_0790","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"567.0",FALSE,"F",13.59694444,53.22861111,2019,0.7826086957,3,0,0,NA,FALSE
"590","AA_0791","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"734.8",FALSE,"M",13.59694444,53.22861111,2019,0.75,3,0,0,NA,FALSE
"591","AA_0793","6/18/2021","Tes-Tes","Quantstudio1 + Quantstudio1",2,NA,29.23189459,29.23189459,10848,TRUE,"729.4",FALSE,"F",13.9533,53.1422,2019,0.8695652174,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"592","AA_0794","3/10/2021","Tes","Quantstudio1",1,NA,31.17,31.17,2919,TRUE,"214.2",FALSE,"F",13.9533,53.1422,2019,0.8695652174,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"593","AA_0799","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"643.1",FALSE,"M",13.9533,53.1422,2019,0.8333333333,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"594","AA_0801","5/27/2021","Tes","Quantstudio1",1,NA,33.59,33.59,567,TRUE,"741.1",FALSE,"F",13.9533,53.1422,2019,0.7826086957,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"595","AA_0804","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,32.84666667,32.84666667,938,TRUE,"844.3",FALSE,"F",13.9533,53.1422,2019,0.9523809524,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"596","AA_0805","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,29.68846904,29.68846904,7963,TRUE,"476.0",FALSE,"F",13.9533,53.1422,2019,0.8095238095,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"597","AA_0806","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"753.1",FALSE,"F",13.9533,53.1422,2019,0.8181818182,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"598","AA_0807","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"967.6",FALSE,"F",13.9533,53.1422,2019,0.8695652174,8,5,0.625,"Dorfstraße 28, 16278 Angermünde",TRUE
"599","AA_0808","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"207.6",FALSE,"M",13.9953,53.1886,2019,0.9444444444,1,0,0,NA,FALSE
"600","AA_0811","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"193.4",FALSE,"F",13.7586,53.1406,2019,0.8695652174,5,0,0,NA,FALSE
"601","AA_0815","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"368.4",FALSE,"F",13.7586,53.1406,2019,0.8695652174,5,0,0,NA,FALSE
"602","AA_0820","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"143.9",FALSE,"M",13.7586,53.1406,2019,0.8823529412,5,0,0,NA,FALSE
"603","AA_0821","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,NA,NA,"M",13.7586,53.1406,2019,0.8823529412,5,0,0,NA,FALSE
"604","AA_0823","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"311.7",FALSE,"F",13.1058,53.0656,2019,0.04347826087,1,0,0,NA,FALSE
"605","AA_0827","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"121.2",FALSE,"F",13.2281,53.0533,2019,0.08695652,2,0,0,NA,FALSE
"606","AA_0828","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"135.4",TRUE,"M",13.7586,53.1406,2019,0.8125,5,0,0,NA,FALSE
"607","AA_0830","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"372.8",TRUE,"F",13.2281,53.0533,2019,0.04347826,2,0,0,NA,FALSE
"608","AA_0837","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"319.3",FALSE,"M",13.6797,53.1161,2019,0.9333333333,1,0,0,NA,FALSE
"609","AA_0844","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"694.2",FALSE,"M",13.1144,52.9208,2019,0.9411764706,2,0,0,NA,FALSE
"610","AA_0845","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"202.7",FALSE,"M",13.2131,52.9447,2019,0.125,16,0,0,NA,FALSE
"611","AA_0846","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"208.5",FALSE,"M",13.1203,53.0072,2019,0.5882352941,1,0,0,NA,FALSE
"612","AA_0847","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"247.4",FALSE,"F",13.2131,52.9447,2019,0.1428571429,16,0,0,NA,FALSE
"613","AA_0848","5/27/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"553.9",FALSE,"M",13.2131,52.9447,2019,0.125,16,0,0,NA,FALSE
"614","AA_0849","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"327.4",FALSE,"M",13.2131,52.9447,2019,0.1666666667,16,0,0,NA,FALSE
"615","AA_0850","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"563.6",FALSE,"M",13.2131,52.9447,2019,0.2352941176,16,0,0,NA,FALSE
"616","AA_0851","3/9/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"275.0",FALSE,"F",13.2131,52.9447,2019,0.1304347826,16,0,0,NA,FALSE
"617","AA_0852","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"838.0",FALSE,"F",13.2131,52.9447,2019,0.1304347826,16,0,0,NA,FALSE
"618","AA_0853","3/8/2021","Tes-Tes","7300_RealTimePCR + Quantstudio1",2,NA,0,0,0,FALSE,"404.8",FALSE,"M",14.0678,52.6203,2019,0.9333333333,6,1,0.166666666666667,NA,FALSE
"619","AA_0854","6/1/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"97.9",FALSE,"M",13.1144,52.9208,2019,0.7777777778,2,0,0,NA,FALSE
"620","AA_0855","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"770.2",FALSE,"F",13.7178,53.1267,2019,0.8260869565,2,0,0,NA,FALSE
"621","AA_0856","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"328.0",FALSE,"F",14.1011,52.9456,2018,0.8695652,2,0,0,NA,FALSE
"622","AA_0857","3/10/2021","Tes","Quantstudio1",1,NA,0,0,0,FALSE,"416.2",FALSE,"F",13.7178,53.1267,2019,0.8260869565,2,0,0,NA,FALSE
