# File Name: Plate 3 NQ.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-10 11:25:49 AM UTC
# Run End Date/Time: 2021-03-10 12:27:38 PM UTC
# Run Duration: 61 minutes 49 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-14 09:34:19 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-14 09:34:53 AM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"11","A11","26","36841.848","150843.06"
"11","A11","27","37753.332","150953.61"
"11","A11","28","38029.168","151041.52"
"11","A11","29","37950.426","150868.06"
"11","A11","30","38009.062","150755.31"
"11","A11","31","38399.867","150783.02"
"11","A11","32","38134.312","150731.72"
"11","A11","33","37103.863","150591.17"
"11","A11","34","36865.082","150718.42"
"11","A11","35","37123.984","150796.47"
"11","A11","36","37102.39","150927.86"
"11","A11","37","37104.14","150921.1"
"11","A11","38","37449.938","150713.44"
"11","A11","39","37852.848","150642.69"
"11","A11","40","37831.105","150974.11"
"12","A12","1","38813.105","162660.61"
"12","A12","2","38837.992","162856.56"
"12","A12","3","39116.44","163266.83"
"12","A12","4","39186.734","163780.27"
"12","A12","5","39292.445","164471.9"
"12","A12","6","39771.414","165053.39"
"12","A12","7","39873.758","165355.44"
"12","A12","8","40083.645","165429.02"
"12","A12","9","39980.785","165597.9"
"12","A12","10","39653.2","165600.48"
"12","A12","11","39610.023","165923.8"
"12","A12","12","40062.406","165836.39"
"12","A12","13","40387.87","165768.98"
"12","A12","14","40236.805","166087.53"
"12","A12","15","39991.703","166103.52"
"12","A12","16","39624.29","166010.86"
"12","A12","17","39261.95","166252.6"
"12","A12","18","39417.195","166280.39"
"12","A12","19","40493.89","166391.44"
"12","A12","20","40453.984","166455.55"
"12","A12","21","39597.38","166520.78"
"12","A12","22","39463.426","166114.92"
"12","A12","23","39964.652","165987.56"
"12","A12","24","39904.805","166479.38"
"12","A12","25","39250.51","166655.03"
"12","A12","26","39279.312","166759.42"
"12","A12","27","40030.844","166532.34"
"12","A12","28","39567.867","166306.11"
"12","A12","29","39508.566","166189.56"
"12","A12","30","40282.527","165900.66"
"12","A12","31","40824.48","165713.62"
"12","A12","32","40802.293","165749.1"
"12","A12","33","40649.984","165741.31"
"12","A12","34","40588.695","166135.06"
"12","A12","35","40457.59","166057.48"
"12","A12","36","39590.887","165914.25"
"12","A12","37","39616.53","165905.39"
"12","A12","38","40575.4","165569.0"
"12","A12","39","39831.008","165447.06"
"12","A12","40","39502.65","165841.19"
"13","B1","1","225203.84","87629.09"
"13","B1","2","225366.7","87676.91"
"13","B1","3","225960.97","88163.01"
"13","B1","4","226457.31","88143.37"
"13","B1","5","227516.08","88197.56"
"13","B1","6","227797.36","88806.89"
"13","B1","7","227943.61","89057.11"
"13","B1","8","229002.42","89020.83"
"13","B1","9","229253.83","89180.19"
"13","B1","10","229255.83","89416.15"
"13","B1","11","229640.64","89471.195"
"13","B1","12","228766.14","89613.35"
"13","B1","13","228681.22","89648.125"
"13","B1","14","229820.84","89622.9"
"13","B1","15","229651.89","89872.33"
"13","B1","16","229545.86","89647.23"
"13","B1","17","230184.27","89518.21"
"13","B1","18","230746.16","89710.28"
"13","B1","19","233551.39","89787.99"
"13","B1","20","237065.73","90004.266"
"13","B1","21","242647.48","89974.11"
"13","B1","22","254275.12","89932.445"
"13","B1","23","274492.53","89976.4"
"13","B1","24","305299.94","90233.07"
"13","B1","25","347879.06","90089.45"
"13","B1","26","396466.47","89917.65"
"13","B1","27","447119.25","89871.48"
"13","B1","28","497006.84","89866.914"
"13","B1","29","543468.7","90250.305"
"13","B1","30","588796.6","90105.37"
"13","B1","31","630827.0","89867.12"
"13","B1","32","671160.25","89810.086"
"13","B1","33","707693.6","90167.34"
"13","B1","34","742367.5","90142.875"
"13","B1","35","773814.1","90089.84"
"13","B1","36","803979.9","89877.484"
"13","B1","37","831984.44","89751.57"
"13","B1","38","859085.25","89899.62"
"13","B1","39","882770.0","89929.586"
"13","B1","40","901991.2","89873.74"
"14","B2","1","256857.1","85552.016"
"14","B2","2","257619.1","85771.16"
"14","B2","3","259906.94","86105.99"
"14","B2","4","262002.36","86190.61"
"14","B2","5","263041.0","86432.99"
"14","B2","6","263495.75","86788.22"
"14","B2","7","264158.66","86929.875"
"14","B2","8","264391.4","86856.414"
"14","B2","9","264876.2","86978.445"
"14","B2","10","265162.66","87402.71"
"14","B2","11","265401.4","87353.91"
"14","B2","12","265706.7","87289.734"
"14","B2","13","265789.47","87574.69"
"14","B2","14","265740.1","87493.234"
"14","B2","15","266560.0","87368.64"
"14","B2","16","267766.56","87485.0"
"14","B2","17","267921.4","87600.51"
"14","B2","18","267971.16","87607.37"
"14","B2","19","269833.03","87532.98"
"14","B2","20","273263.16","87661.305"
"14","B2","21","278915.38","87595.305"
"14","B2","22","290786.97","87662.39"
"14","B2","23","309959.25","87845.9"
"14","B2","24","339654.5","87996.93"
"14","B2","25","380661.28","88100.57"
"14","B2","26","427126.72","88018.29"
"14","B2","27","473456.3","87882.09"
"14","B2","28","519935.72","87849.77"
"14","B2","29","563574.44","87940.85"
"14","B2","30","605487.0","88076.74"
"14","B2","31","643836.8","87855.586"
"14","B2","32","680521.0","87774.84"
"14","B2","33","716303.06","88144.93"
"14","B2","34","748432.7","88101.89"
"14","B2","35","778715.6","87998.414"
"14","B2","36","807359.6","87834.84"
"14","B2","37","833681.9","87758.82"
"14","B2","38","858910.94","87860.44"
"14","B2","39","880617.1","87849.21"
"14","B2","40","898447.75","87909.734"
"15","B3","1","271829.9","82849.766"
"15","B3","2","272799.28","83065.8"
"15","B3","3","274676.1","83500.58"
"15","B3","4","276725.34","83862.56"
"15","B3","5","277944.4","84106.48"
"15","B3","6","278643.72","84279.22"
"15","B3","7","279917.94","84521.484"
"15","B3","8","280292.97","84546.4"
"15","B3","9","280686.53","84477.14"
"15","B3","10","280859.12","84672.15"
"15","B3","11","280721.94","84824.625"
"15","B3","12","280973.7","84791.06"
"15","B3","13","281039.56","84999.05"
"15","B3","14","281950.84","85050.28"
"15","B3","15","282235.44","84913.22"
"15","B3","16","282421.28","84806.31"
"15","B3","17","282599.56","84817.32"
"15","B3","18","283702.34","85247.805"
"15","B3","19","285547.62","85372.914"
"15","B3","20","288658.16","85286.88"
"15","B3","21","294466.4","85429.63"
"15","B3","22","305387.3","85527.086"
"15","B3","23","322656.97","85568.85"
"15","B3","24","351022.16","85678.99"
"15","B3","25","389854.03","85426.57"
"15","B3","26","434135.6","85296.03"
"15","B3","27","479495.97","85540.14"
"15","B3","28","524129.28","85600.67"
"15","B3","29","565012.94","85741.1"
"15","B3","30","605430.94","85653.5"
"15","B3","31","643301.06","85702.06"
"15","B3","32","678203.25","85817.84"
"15","B3","33","711914.4","85715.77"
"15","B3","34","742329.1","85507.39"
"15","B3","35","772097.94","85283.19"
"15","B3","36","798856.2","85230.4"
"15","B3","37","823380.0","85647.73"
"15","B3","38","846689.94","85648.836"
"15","B3","39","867983.4","85691.21"
"15","B3","40","884121.9","85569.31"
"16","B4","1","192517.95","81824.125"
"16","B4","2","193263.3","81999.25"
"16","B4","3","194766.3","82302.47"
"16","B4","4","196972.0","82410.88"
"16","B4","5","197285.56","82654.74"
"16","B4","6","197337.9","82896.27"
"16","B4","7","197708.4","82927.734"
"16","B4","8","197808.86","82884.055"
"16","B4","9","198635.05","83138.164"
"16","B4","10","199050.17","83479.984"
