# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"13","B1","3","153114.39","144688.1"
"13","B1","4","153867.14","144873.12"
"13","B1","5","153842.22","144730.8"
"13","B1","6","153535.67","144765.83"
"13","B1","7","153529.3","145355.66"
"13","B1","8","154262.06","145384.44"
"13","B1","9","154690.62","145311.47"
"13","B1","10","154672.53","145285.58"
"13","B1","11","154882.2","145601.5"
"13","B1","12","155092.97","145729.56"
"13","B1","13","155479.25","145555.02"
"13","B1","14","155845.67","145405.58"
"13","B1","15","156068.05","145418.44"
"13","B1","16","156069.52","145434.5"
"13","B1","17","156520.81","145848.1"
"13","B1","18","157076.88","145754.31"
"13","B1","19","159325.66","145613.52"
"13","B1","20","161872.98","145709.6"
"13","B1","21","168480.3","145675.12"
"13","B1","22","180910.98","145707.58"
"13","B1","23","198325.16","145816.3"
"13","B1","24","227201.94","145770.16"
"13","B1","25","267851.78","145949.1"
"13","B1","26","317791.72","145987.55"
"13","B1","27","371774.97","146104.22"
"13","B1","28","427294.56","146095.38"
"13","B1","29","481090.2","145904.88"
"13","B1","30","530963.3","145761.9"
"13","B1","31","576862.5","145819.17"
"13","B1","32","615762.2","145663.84"
"13","B1","33","647465.0","145533.73"
"13","B1","34","672991.25","145672.7"
"13","B1","35","693480.56","145726.34"
"13","B1","36","708310.3","145507.6"
"13","B1","37","719428.75","145350.05"
"13","B1","38","726201.6","145420.05"
"13","B1","39","730388.25","145514.58"
"13","B1","40","734206.1","145410.28"
"14","B2","1","150548.8","134423.25"
"14","B2","2","150972.38","134496.81"
"14","B2","3","151486.05","134716.36"
"14","B2","4","153175.0","135126.11"
"14","B2","5","154070.48","135265.17"
"14","B2","6","154257.97","135686.42"
"14","B2","7","154238.17","135631.36"
"14","B2","8","154341.2","135300.2"
"14","B2","9","155037.33","135219.56"
"14","B2","10","155309.9","135555.5"
"14","B2","11","155282.45","135946.34"
"14","B2","12","155698.9","135978.98"
"14","B2","13","155728.92","135924.03"
"14","B2","14","156120.25","135674.39"
"14","B2","15","156255.45","135541.02"
"14","B2","16","156290.45","135651.45"
"14","B2","17","157138.38","135895.58"
"14","B2","18","157722.55","135737.03"
"14","B2","19","159644.0","135669.39"
"14","B2","20","162429.06","135933.5"
"14","B2","21","167550.48","135953.44"
"14","B2","22","177795.17","136115.44"
"14","B2","23","195275.56","136096.97"
"14","B2","24","223310.52","135908.3"
"14","B2","25","262675.66","135731.25"
"14","B2","26","309562.06","135534.39"
"14","B2","27","360782.34","135440.27"
"14","B2","28","413119.25","135602.69"
"14","B2","29","465040.75","135862.12"
"14","B2","30","511623.84","135709.6"
"14","B2","31","553236.75","135038.14"
"14","B2","32","589133.8","134951.89"
"14","B2","33","619128.1","135457.2"
"14","B2","34","641619.25","135619.88"
"14","B2","35","659139.2","135959.33"
"14","B2","36","672334.0","135929.53"
"14","B2","37","681916.6","135570.27"
"14","B2","38","689328.8","135374.36"
"14","B2","39","693807.3","135223.44"
"14","B2","40","697527.5","135119.03"
"15","B3","1","159951.05","129498.44"
"15","B3","2","160501.19","129711.8"
"15","B3","3","161577.6","130452.74"
"15","B3","4","162258.17","130811.03"
"15","B3","5","163566.53","130853.65"
"15","B3","6","162803.69","131225.61"
"15","B3","7","162702.5","131399.38"
"15","B3","8","163933.44","131205.53"
"15","B3","9","164133.58","131102.73"
"15","B3","10","164291.88","131306.23"
"15","B3","11","164266.17","131296.3"
"15","B3","12","164627.36","131314.2"
