# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"26","C2","10_5","100000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","24.247236250335455","24.197532083504345","0.9787437829045075","0.0634371954554853","","","true","0.3410299116142532","true","3","18","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"27","C3","10_5","100000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","24.219278279208893","24.197532083504345","0.976946580365295","0.0634371954554853","","","true","0.3410299116142532","true","3","19","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"37","D1","10_4","10000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","25.3672160967838","25.29574571592345","0.9802619393897785","0.0619068874497594","","","true","0.3410299116142532","true","3","19","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"38","D2","10_4","10000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","25.26121518655495","25.29574571592345","0.9828813518317143","0.0619068874497594","","","true","0.3410299116142532","true","3","18","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"39","D3","10_4","10000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","25.258805864431608","25.29574571592345","0.9863195880205936","0.0619068874497594","","","true","0.3410299116142532","true","3","19","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"49","E1","10_3","1000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","26.352285462408304","26.325727092206524","0.9856983435078812","0.025126421976848428","","","true","0.3410299116142532","true","3","21","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"50","E2","10_3","1000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","26.302332235595223","26.325727092206524","0.9838848796283735","0.025126421976848428","","","true","0.3410299116142532","true","3","20","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"51","E3","10_3","1000.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","26.322563578616055","26.325727092206524","0.9806389054523406","0.025126421976848428","","","true","0.3410299116142532","true","3","20","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"61","F1","10_2","100.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","27.36251568325693","27.366162767078013","0.9869963324285922","0.03178798219982126","","","true","0.3410299116142532","true","3","22","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"62","F2","10_2","100.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","27.399616988665947","27.366162767078013","0.984727339085974","0.03178798219982126","","","true","0.3410299116142532","true","3","22","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"63","F3","10_2","100.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","27.336355629311164","27.366162767078013","0.9849874259026875","0.03178798219982126","","","true","0.3410299116142532","true","3","21","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"73","G1","10_1","10.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.34781829732443","28.32089911051486","0.9874229632432595","0.023687530944594193","","","true","0.3410299116142532","true","3","21","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"74","G2","10_1","10.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.311636797038744","28.32089911051486","0.9842183143579979","0.023687530944594193","","","true","0.3410299116142532","true","3","23","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
"75","G3","10_1","10.0","Standard Curve","FAM","STANDARD","FAM","None","Amp","28.303242237181394","28.32089911051486","0.9892189779431372","0.023687530944594193","","","true","0.3410299116142532","true","3","21","","","","","29.3844","0.9990852669254778","-1.0251","845.201997839982","0.06521845661812288","0.007115917003827143","false"
