# File Name: 2_AA_0883-0914.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-10-12 04:33:06 PM UTC
# Run End Date/Time: 2021-10-12 05:33:44 PM UTC
# Run Duration: 60 minutes 37 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-10-12 04:41:02 PM UTC
# Software Name and Version: Design & Analysis Software v2.6.1
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported By: guest
# Exported On: 2021-10-12 09:46:00 PM UTC
"Well","Well Position","Cycle Number","X1_M1","X2_M2","X4_M4"
"19","B7","5","103641.13","24425.393","130009.21"
"20","B8","5","96374.734","22365.643","123239.164"
"21","B9","5","93113.164","21952.771","124049.695"
"22","B10","5","103463.93","22579.328","113850.414"
"23","B11","5","104791.86","20936.66","104607.49"
"24","B12","5","89153.86","22931.889","114239.89"
"25","C1","5","154356.66","26948.365","119235.76"
"26","C2","5","157169.33","27732.322","116753.766"
"27","C3","5","145497.22","24531.705","107136.73"
"28","C4","5","162218.98","25202.719","111761.14"
"29","C5","5","148113.55","22917.379","104007.836"
"30","C6","5","170119.89","26397.914","119094.9"
"31","C7","5","155672.19","29812.23","138142.72"
"32","C8","5","107872.76","25997.41","125545.65"
"33","C9","5","88816.62","22570.166","121887.42"
"34","C10","5","178537.05","29703.791","127748.22"
"35","C11","5","132486.97","22153.066","94704.93"
"36","C12","5","132939.58","23850.004","97451.08"
"37","D1","5","162619.42","29351.896","117986.66"
"38","D2","5","151915.02","26444.117","113859.0"
"39","D3","5","145338.62","24098.143","106718.69"
"40","D4","5","179744.11","28179.072","121740.48"
"41","D5","5","170297.48","26904.74","118397.445"
"42","D6","5","127639.62","19805.137","91505.42"
"43","D7","5","118238.39","26672.99","137516.44"
"44","D8","5","109127.65","23672.062","131544.8"
"45","D9","5","93412.9","21575.715","122537.23"
"46","D10","5","227149.52","31027.16","119755.625"
"47","D11","5","188262.94","27604.338","103624.65"
"48","D12","5","174191.0","27023.992","96539.78"
"49","E1","5","172748.52","29401.73","123326.57"
"50","E2","5","162591.89","27360.182","115172.66"
"51","E3","5","111126.7","18928.326","87186.445"
"52","E4","5","153770.39","24800.95","108200.52"
"53","E5","5","162845.2","25673.139","115720.016"
"54","E6","5","141533.83","22410.582","101554.83"
"55","E7","5","101455.46","24955.836","137788.11"
"56","E8","5","81553.234","20265.484","111428.59"
"57","E9","5","80759.1","20238.59","114973.72"
"58","E10","5","202323.0","31202.174","122914.36"
"59","E11","5","195074.72","29833.506","120712.266"
"60","E12","5","162807.38","27532.475","102100.63"
"61","F1","5","168546.06","30892.762","123214.09"
"62","F2","5","156237.83","26588.484","116138.51"
"63","F3","5","135982.5","22102.953","95756.04"
"64","F4","5","150891.16","23410.6","105454.016"
"65","F5","5","148565.69","23803.52","106032.91"
"66","F6","5","146028.62","22085.26","95846.67"
"67","F7","5","167789.89","29163.084","138307.31"
"68","F8","5","119615.89","21065.326","103999.71"
"69","F9","5","125136.516","21351.666","105309.87"
"70","F10","5","171402.73","25646.814","102024.61"
"71","F11","5","212616.61","31654.938","121798.516"
"72","F12","5","208685.14","33008.59","120381.38"
"73","G1","5","176048.95","30898.281","127675.84"
