# File Name: Plate_6.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-06-01 09:31:37 AM UTC
# Run End Date/Time: 2021-06-01 10:38:58 AM UTC
# Run Duration: 67 minutes 21 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-06-01 10:39:54 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-06-01 10:42:33 AM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"5","A5","2","Unknown","0.2581193447113037","-0.0074516932169596236","AA_0746 R","false"
"5","A5","3","Unknown","0.2606220245361328","-0.005273907189687979","AA_0746 R","false"
"5","A5","4","Unknown","0.26203158497810364","-0.004189240545274611","AA_0746 R","false"
"5","A5","5","Unknown","0.2613820731639862","-0.005163646156949556","AA_0746 R","false"
"5","A5","6","Unknown","0.26279217004776","-0.004078443070733209","AA_0746 R","false"
"5","A5","7","Unknown","0.26620596647262573","-9.895404434249445E-4","AA_0746 R","false"
"5","A5","8","Unknown","0.272023469209671","0.004503068496062887","AA_0746 R","false"
"5","A5","9","Unknown","0.27415841817855835","0.006313123667392759","AA_0746 R","false"
"5","A5","10","Unknown","0.27387797832489014","0.005707790016167088","AA_0746 R","false"
"5","A5","11","Unknown","0.275007426738739","0.006512344632458508","AA_0746 R","false"
"5","A5","12","Unknown","0.2729301154613495","0.004110139557511524","AA_0746 R","false"
"5","A5","13","Unknown","0.27027708292007446","0.0011322132186790423","AA_0746 R","false"
"5","A5","14","Unknown","0.2674635052680969","-0.0020062582308560096","AA_0746 R","false"
"5","A5","15","Unknown","0.26647278666496277","-0.003321870631547622","AA_0746 R","false"
"5","A5","16","Unknown","0.2667900621891022","-0.003329488904965675","AA_0746 R","false"
"5","A5","17","Unknown","0.2684016525745392","-0.0020427923170861207","AA_0746 R","false"
"5","A5","18","Unknown","0.2731297016143799","0.0023603629251971203","AA_0746 R","false"
"5","A5","19","Unknown","0.2739418148994446","0.0028475824127043602","AA_0746 R","false"
"5","A5","20","Unknown","0.27711623907089233","0.005697112786594657","AA_0746 R","false"
"5","A5","21","Unknown","0.2723672091960907","6.23189114235564E-4","AA_0746 R","false"
"5","A5","22","Unknown","0.26895469427108765","-0.0031142196083250007","AA_0746 R","false"
"5","A5","23","Unknown","0.2690764367580414","-0.0033173709189287227","AA_0746 R","false"
"5","A5","24","Unknown","0.2744503617286682","0.0017316602541406511","AA_0746 R","false"
"5","A5","25","Unknown","0.2754288911819458","0.0023852959098607817","AA_0746 R","false"
"5","A5","26","Unknown","0.2710932791233063","-0.002275209946336202","AA_0746 R","false"
"5","A5","27","Unknown","0.2700628638267517","-0.0036305190404482247","AA_0746 R","false"
"5","A5","28","Unknown","0.27372491359710693","-2.933630676504572E-4","AA_0746 R","false"
"5","A5","29","Unknown","0.2732495665550232","-0.0010936039072916548","AA_0746 R","false"
"5","A5","30","Unknown","0.27247175574302673","-0.002196308516845572","AA_0746 R","false"
"5","A5","31","Unknown","0.2761695384979248","0.0011765804404949864","AA_0746 R","false"
"5","A5","32","Unknown","0.2782030999660492","0.0028852481110619188","AA_0746 R","false"
"5","A5","33","Unknown","0.2803129255771637","0.004670179924618964","AA_0746 R","false"
"5","A5","34","Unknown","0.2733897566795349","-0.002577882770567278","AA_0746 R","false"
"5","A5","35","Unknown","0.2717122435569763","-0.004580289690683329","AA_0746 R","false"
"5","A5","36","Unknown","0.27919214963912964","0.002574722593912534","AA_0746 R","false"
"5","A5","37","Unknown","0.2797679603099823","0.002825639467207738","AA_0746 R","false"
"5","A5","38","Unknown","0.2776457369327545","3.785222924224974E-4","AA_0746 R","false"
"5","A5","39","Unknown","0.27263128757476807","-0.00496082086312141","AA_0746 R","false"
"5","A5","40","Unknown","0.27032995223999023","-0.007587049995456755","AA_0746 R","false"
"6","A6","1","Unknown","0.18018218874931335","-0.001636579519710934","AA_0746 R","false"
"6","A6","2","Unknown","0.1811041682958603","-0.0011804642843770636","AA_0746 R","false"
"6","A6","3","Unknown","0.1807347536087036","-0.0020157432827468064","AA_0746 R","false"
"6","A6","4","Unknown","0.18259680271148682","-6.195584911766411E-4","AA_0746 R","false"
"6","A6","5","Unknown","0.18532870709896088","0.0016464815850843533","AA_0746 R","false"
"6","A6","6","Unknown","0.18600015342235565","0.0018520635972660631","AA_0746 R","false"
"6","A6","7","Unknown","0.18809348344802856","0.00347952931172591","AA_0746 R","false"
"6","A6","8","Unknown","0.18712113797664642","0.0020413195291307034","AA_0746 R","false"
"6","A6","9","Unknown","0.18304380774497986","-0.002501875013748927","AA_0746 R","false"
"6","A6","10","Unknown","0.18177257478237152","-0.00423897228757033","AA_0746 R","false"
"6","A6","11","Unknown","0.18159042298793793","-0.004886988393216962","AA_0746 R","false"
"6","A6","12","Unknown","0.18010903894901276","-0.006834236743355198","AA_0746 R","false"
"6","A6","13","Unknown","0.17974406480789185","-0.007665075195689174","AA_0746 R","false"
"6","A6","14","Unknown","0.18330445885658264","-0.004570545458211444","AA_0746 R","false"
"6","A6","15","Unknown","0.18824845552444458","-9.24131015625713E-5","AA_0746 R","false"
"6","A6","16","Unknown","0.18949675559997559","6.90022662755369E-4","AA_0746 R","false"
"6","A6","17","Unknown","0.18976575136184692","4.931541134136413E-4","AA_0746 R","false"
